Score,QuestionId,AcceptedAnswerId,CreationDate
13,65967,67206,2010-09-28T22:27:55.977
13,66715,66930,2010-10-05T22:28:58.477
12,97,846,2009-06-28T11:59:00.537
12,1380,1381,2009-07-01T04:23:03.650
12,1442,1449,2009-07-01T11:08:27.887
12,1576,1579,2009-07-01T19:10:19.100
12,2238,2254,2009-07-03T18:19:08.197
12,2360,2361,2009-07-04T10:12:49.027
12,4012,4016,2009-07-09T18:14:15.710
12,6615,6617,2009-07-17T16:47:27.713
12,6821,6825,2009-07-18T06:15:40.053
12,7336,11849,2009-07-20T11:00:55.113
12,14716,14745,2009-08-15T18:16:11.533
12,15504,15509,2009-08-19T17:37:37.350
12,18545,18546,2008-11-19T01:18:37.527
12,18677,18682,2008-12-05T09:40:58.147
12,20049,20050,2009-09-03T19:35:39.630
12,20432,20434,2009-09-05T08:18:01.857
12,22338,22378,2009-09-17T05:09:27.150
12,22877,22899,2009-09-21T17:02:34.987
12,23869,23873,2009-09-29T17:42:49.327
12,24737,24744,2009-10-06T13:49:44.977
12,24988,24995,2009-10-07T22:20:45.953
12,26207,26209,2009-10-16T15:24:34.347
12,27677,28065,2009-10-29T07:11:03.303
12,29424,37789,2009-11-12T11:52:43.783
12,29765,29892,2009-11-14T18:26:39.183
12,34611,44120,2010-01-05T21:32:38.587
12,35016,35022,2010-01-09T17:31:24.317
12,35724,36995,2010-01-15T11:27:28.227
12,36109,39719,2010-01-18T15:01:59.737
12,38222,38225,2010-02-04T08:01:58.663
12,38250,62943,2010-02-04T10:32:05.713
12,38793,38796,2010-02-09T09:51:02.013
12,38818,47794,2010-02-09T14:14:44.730
12,38907,38929,2010-02-10T10:43:28.143
12,39041,39043,2010-02-11T08:31:34.157
12,39632,52257,2010-02-16T20:38:16.700
12,40035,40051,2010-02-20T00:25:45.483
12,40090,40091,2010-02-20T16:54:19.370
12,42054,42110,2010-03-12T14:46:55.310
12,42693,42703,2010-03-18T17:06:04.427
12,43022,54575,2010-03-20T14:19:14.610
12,43039,44100,2010-03-20T16:21:03.850
12,43383,43817,2010-03-22T08:18:02.987
12,43504,43505,2010-03-22T16:06:26.590
12,43672,43678,2010-03-23T13:45:05.243
12,43681,44124,2010-03-23T15:38:21.607
12,44330,44365,2010-03-28T14:23:19.877
12,44369,44379,2010-03-28T22:31:26.080
12,44557,44562,2010-03-30T15:12:39.110
12,46447,46580,2010-04-13T11:50:05.533
12,47387,47391,2010-04-21T16:09:52.833
12,49084,50028,2010-05-07T02:57:26.650
12,49121,49124,2010-05-07T12:37:50.140
12,49266,49331,2010-05-08T17:38:55.683
12,49881,49896,2010-05-14T15:12:02.793
12,50912,50931,2010-05-23T12:55:22.720
12,51100,51173,2010-05-25T11:23:01.043
12,51924,52096,2010-06-01T08:27:31.507
12,52398,66212,2010-06-03T17:47:37.460
12,54316,54360,2010-06-19T14:16:15.770
12,54566,54618,2010-06-22T09:17:35.403
12,56452,56507,2010-07-09T16:44:02.303
12,56469,56810,2010-07-09T17:51:01.030
12,56788,56848,2010-07-12T18:52:14.503
12,56849,56851,2010-07-13T07:46:27.573
12,57682,57685,2010-07-19T18:27:19.133
12,58728,58745,2010-07-28T08:14:53.030
12,61039,61040,2010-08-14T20:06:30.530
12,62430,62634,2010-08-26T16:16:39.277
12,63745,63816,2010-09-07T16:26:29.860
12,63845,68231,2010-09-08T04:49:11.413
12,64436,64756,2010-09-14T10:11:11.640
12,64696,64796,2010-09-16T07:56:01.740
12,65469,68880,2010-09-24T01:56:03.100
12,66617,66619,2010-10-04T20:50:44.037
12,66860,66861,2010-10-07T06:14:31.630
11,20,23,2009-06-28T09:34:47.293
11,675,680,2009-06-29T15:12:42.137
11,863,919,2009-06-29T20:35:52.610
11,882,894,2009-06-29T21:23:34.897
11,1081,1088,2009-06-30T12:58:48.380
11,1238,1408,2009-06-30T17:20:46.330
11,1459,25650,2009-07-01T12:40:34.920
11,1560,1563,2009-07-01T18:21:46.393
11,1570,1679,2009-07-01T18:47:32.587
11,3155,3808,2009-07-07T13:11:05.397
11,3238,8880,2009-07-07T16:13:55.843
11,3422,3452,2009-07-08T00:16:55.617
11,3639,3645,2009-07-08T17:36:52.623
11,3774,7320,2009-07-09T02:30:06.417
11,4371,4435,2009-07-10T20:45:24.857
11,4617,4618,2009-07-12T21:04:54.457
11,4780,4785,2009-07-13T15:37:40.457
11,5229,5230,2008-10-20T14:25:21.913
11,5296,5300,2009-07-14T17:10:25.310
11,6683,6686,2009-07-17T19:25:49.047
11,6776,53035,2009-07-17T23:07:31.643
11,7160,7174,2009-07-19T22:08:18.167
11,8144,8149,2009-07-22T15:15:57.337
11,10078,10086,2009-07-27T15:50:37.687
11,13148,13156,2009-08-07T17:58:27.257
11,16897,16900,2009-08-24T15:24:04.230
11,17055,17067,2009-08-24T20:24:19.063
11,17706,17711,2009-08-26T14:40:02.443
11,18266,18268,2008-09-30T14:10:30.010
11,18795,27221,2009-08-29T22:54:12.197
11,19448,19456,2008-08-27T23:51:16.660
11,20736,20738,2009-09-07T17:26:07.703
11,21189,21193,2009-09-10T15:21:10.400
11,21756,21757,2009-01-01T11:38:57.127
11,21938,21940,2009-09-15T16:20:51.163
11,24090,59198,2009-10-01T00:36:20.080
11,24628,24787,2009-10-05T15:47:11.690
11,26014,26017,2009-10-15T15:02:50.003
11,27940,27954,2009-10-31T03:58:27.830
11,28020,28068,2009-11-01T01:54:42.660
11,28708,32658,2009-11-05T15:45:12.553
11,29948,32659,2009-11-16T19:35:24.893
11,31168,31170,2009-11-27T15:32:33.133
11,31765,31820,2009-12-04T01:57:52.170
11,32471,32474,2009-12-09T20:38:59.837
11,34465,34525,2010-01-04T10:54:48.350
11,34620,34621,2010-01-05T22:54:25.327
11,34802,34888,2010-01-07T18:11:53.343
11,35276,35278,2010-01-12T14:18:08.887
11,35297,35310,2010-01-12T17:31:32.827
11,35304,35305,2010-01-12T18:34:09.517
11,35350,35353,2010-01-13T00:45:20.397
11,36918,36919,2010-01-25T15:26:17.330
11,37894,40356,2010-02-02T05:42:09.617
11,38424,38801,2010-02-05T13:53:07.610
11,38451,41728,2010-02-05T18:34:39.867
11,39063,39205,2010-02-11T12:35:09.260
11,39269,54295,2010-02-12T19:33:52.933
11,40279,40280,2010-02-23T06:55:10.773
11,41181,41324,2010-03-04T18:28:17.747
11,41295,41320,2010-03-05T15:48:07.960
11,42017,42023,2010-03-12T09:02:11.417
11,42071,42078,2010-03-12T16:03:08.510
11,43865,43888,2010-03-24T20:27:41.510
11,43879,43882,2010-03-24T22:14:10.227
11,44158,44167,2010-03-26T15:30:27.127
11,44212,44216,2010-03-27T01:33:53.910
11,44774,44779,2010-03-31T22:41:29.987
11,45277,45279,2010-04-02T10:14:43.187
11,45464,45723,2010-04-04T18:36:59.297
11,45620,45623,2010-04-06T02:40:08.957
11,46512,46514,2010-04-13T19:39:40.767
11,46954,52703,2010-04-17T01:51:22.977
11,47141,47145,2010-04-19T09:58:02.187
11,47217,47218,2010-04-20T08:15:19.407
11,47401,47470,2010-04-21T19:57:14.867
11,47547,47593,2010-04-23T00:36:02.433
11,47821,47839,2010-04-25T13:48:03.550
11,48182,48185,2010-04-28T21:27:17.747
11,49349,49377,2010-05-09T14:21:24.533
11,50133,50138,2010-05-17T04:46:05.057
11,53245,53312,2010-06-10T21:53:40.583
11,53516,63643,2010-06-13T21:46:19.557
11,55490,56244,2010-06-30T18:08:02.673
11,55513,55532,2010-06-30T22:17:53.600
11,56111,56395,2010-07-07T08:46:48.160
11,56326,61027,2010-07-08T20:38:47.837
11,56575,56595,2010-07-10T18:20:32.707
11,56895,58107,2010-07-13T15:13:17.297
11,58931,58945,2010-07-29T13:57:03.383
11,59492,59508,2010-08-03T19:55:51.743
11,61689,61691,2010-08-20T11:10:04.023
11,62655,63019,2010-08-28T17:50:19.583
11,62890,64832,2010-08-31T07:36:25.590
11,63692,63722,2010-09-07T09:47:56.687
11,63698,63826,2010-09-07T11:30:04.067
11,64247,69190,2010-09-11T19:35:00.837
11,65935,65948,2010-09-28T16:44:14.200
11,67091,67141,2010-10-09T11:16:31.147
11,67602,67722,2010-10-14T12:55:19.147
11,68183,68185,2010-10-20T23:15:10.127
11,68654,68696,2010-10-26T18:18:36.120
10,30,113,2009-06-28T09:52:06.597
10,926,937,2009-06-30T01:14:16.310
10,966,970,2009-06-30T06:15:16.103
10,1543,49752,2009-07-01T17:13:21.410
10,2560,2561,2009-07-05T17:32:29.087
10,2647,53285,2009-07-06T04:52:20.747
10,2765,2768,2009-07-06T14:12:02.573
10,2967,3017,2009-07-06T22:04:46.010
10,3327,3331,2009-07-07T18:50:19.623
10,5029,5038,2009-01-22T07:18:42.947
10,5983,5984,2009-07-16T03:41:51.643
10,6698,6721,2009-07-17T19:54:46.427
10,6851,6886,2009-07-18T12:02:36.187
10,6937,6940,2009-07-18T19:45:02.920
10,7656,7659,2009-07-21T03:57:13.013
10,10071,10118,2009-07-27T15:15:43.413
10,10787,10799,2009-07-29T19:14:40.633
10,11345,11346,2009-07-31T06:34:55.987
10,12570,20101,2009-08-05T08:11:03.793
10,13784,14142,2009-08-11T17:49:11.103
10,13795,14425,2009-08-11T18:11:07.893
10,14875,14877,2009-08-17T02:41:37.053
10,15706,15717,2009-08-20T16:28:01.297
10,16643,16644,2009-08-23T13:19:17.433
10,16896,16898,2009-08-24T15:23:20.907
10,17012,17014,2008-10-02T13:35:00.673
10,18013,18042,2009-08-27T05:30:01.270
10,18051,18069,2009-08-27T09:52:27.013
10,18255,18273,2009-08-27T17:40:48.170
10,19368,19378,2009-09-01T17:38:26.093
10,20553,20554,2008-08-18T01:14:29.540
10,21454,21497,2009-09-11T23:21:26.250
10,23881,23886,2009-09-29T18:49:17.373
10,23965,23973,2009-09-30T06:09:32.200
10,25103,25112,2009-10-08T13:02:14.990
10,26051,26106,2009-10-15T19:00:55.320
10,26239,26241,2009-10-16T17:35:14.240
10,27199,27201,2009-10-25T00:53:08.290
10,27748,27754,2009-10-29T17:12:42.297
10,28192,28194,2009-11-02T18:35:19.207
10,28196,51875,2009-11-02T18:53:24.820
10,28396,29558,2009-11-03T14:13:47.000
10,28461,34889,2009-11-03T20:12:40.980
10,29006,29017,2009-11-08T13:18:54.320
10,29008,29009,2009-11-08T13:28:01.077
10,29303,67547,2009-11-11T01:19:07.867
10,29514,29515,2009-11-12T22:55:41.557
10,29592,29598,2009-11-13T15:12:30.717
10,30757,30758,2009-11-24T12:44:04.080
10,30802,30871,2009-11-24T18:46:24.067
10,33090,33110,2009-12-16T01:58:25.693
10,33326,33327,2009-12-18T13:14:13.957
10,33331,33332,2009-12-18T14:48:32.180
10,33482,33485,2009-12-20T08:41:47.737
10,34113,53025,2009-12-30T08:50:27.340
10,34800,34820,2010-01-07T17:48:51.633
10,34813,34868,2010-01-07T21:20:38.887
10,35037,35111,2010-01-10T06:23:11.873
10,35198,35199,2010-01-11T21:35:02.157
10,35864,35886,2010-01-15T21:36:59.043
10,36049,36645,2010-01-18T05:46:33.117
10,36714,36715,2010-01-23T02:17:53.417
10,37942,37947,2010-02-02T15:09:53.697
10,38070,38073,2010-02-03T08:47:15.390
10,38262,38264,2010-02-04T12:51:10.807
10,38477,38482,2010-02-05T20:28:56.253
10,39049,39446,2010-02-11T10:14:22.133
10,39134,39147,2010-02-11T22:01:35.533
10,40434,40444,2010-02-24T14:54:03.300
10,40463,40464,2010-02-24T18:21:16.373
10,40617,40623,2010-02-26T09:51:31.013
10,40637,40659,2010-02-26T15:18:53.920
10,40688,40691,2010-02-27T16:06:56.197
10,40989,40991,2010-03-03T11:33:18.593
10,41679,41772,2010-03-09T22:38:20.617
10,42067,42085,2010-03-12T15:55:01.613
10,42558,42559,2010-03-17T17:53:44.443
10,42767,42782,2010-03-19T02:18:39.460
10,42870,43006,2010-03-19T15:10:22.133
10,44503,44611,2010-03-30T02:14:35.823
10,44941,44962,2010-04-01T06:06:46.533
10,45046,48237,2010-04-01T13:54:17.073
10,45436,45498,2010-04-04T13:34:45.550
10,45524,45532,2010-04-05T14:18:46.340
10,45775,45788,2010-04-07T13:29:56.357
10,45915,45920,2010-04-08T15:33:34.853
10,46347,46350,2009-01-24T00:34:10.000
10,46571,46573,2010-04-14T01:44:32.200
10,48147,48153,2010-04-28T18:27:57.050
10,48689,48703,2010-05-04T08:21:22.500
10,48954,48956,2010-05-06T08:33:01.277
10,49149,49336,2010-05-07T15:51:42.207
10,50039,50042,2010-05-16T02:14:56.150
10,50809,50862,2010-05-21T20:28:32.940
10,52603,53982,2010-06-05T01:43:33.893
10,53539,57446,2010-06-14T08:04:51.960
10,53578,53655,2010-06-14T17:19:04.783
10,53885,53894,2010-06-16T16:31:53.773
10,54533,54670,2010-06-22T01:13:06.020
10,54795,54887,2010-06-24T05:51:54.867
10,55135,55136,2010-06-27T00:06:27.210
10,55646,55649,2010-07-01T19:30:45.597
10,56230,56238,2010-07-08T03:48:57.490
10,56290,56348,2010-07-08T15:02:20.633
10,56406,56410,2010-07-09T11:02:27.080
10,57027,59714,2010-07-14T11:29:46.210
10,57040,57502,2010-07-14T12:21:09.693
10,57380,57438,2010-07-16T08:57:24.510
10,57594,63648,2010-07-18T17:24:57.367
10,57925,57930,2010-07-21T19:36:56.333
10,57951,57958,2010-07-21T23:09:33.307
10,58036,58855,2010-07-22T14:29:30.700
10,58458,64313,2010-07-26T04:48:46.683
10,59285,59287,2010-08-02T00:53:56.557
10,59793,60274,2010-08-05T16:15:21.797
10,61548,61549,2010-08-18T22:27:27.090
10,62005,62007,2010-08-23T19:52:53.823
10,62697,62754,2010-08-29T13:42:02.023
10,62729,62769,2010-08-29T21:09:55.403
10,63359,63363,2010-09-03T14:04:39.900
10,63987,63989,2010-09-09T13:32:07.463
10,64049,67779,2010-09-09T23:21:44.677
10,64694,64695,2010-09-16T07:41:47.957
10,65073,65074,2010-09-20T13:37:14.780
10,65535,66197,2010-09-24T12:54:33.663
10,65567,65792,2010-09-24T16:54:57.710
10,66425,66635,2010-10-02T12:36:17.997
10,66438,66440,2010-10-02T15:51:07.470
10,66941,66942,2010-10-07T22:19:50.370
10,68137,68156,2010-10-20T14:57:02.577
10,68419,68468,2010-10-24T01:40:11.317
9,230,324,2009-06-28T15:52:04.330
9,570,601,2009-06-29T12:06:44.330
9,593,594,2009-06-29T13:02:55.180
9,879,66992,2009-06-29T21:15:31.953
9,1890,1892,2009-07-02T16:05:33.640
9,1998,2000,2009-07-02T22:16:38.613
9,3223,26956,2009-07-07T15:39:38.890
9,3481,44331,2009-07-08T06:08:34.730
9,3936,4843,2009-07-09T15:47:31.923
9,4004,4007,2009-07-09T17:39:32.123
9,4080,4156,2009-07-09T20:11:08.637
9,4168,4172,2009-07-10T04:50:02.503
9,4396,4417,2009-07-10T21:55:59.097
9,4545,4546,2009-07-12T05:26:06.913
9,6074,6086,2009-07-16T11:18:48.820
9,6382,6389,2009-07-16T21:46:01.773
9,6495,6517,2009-07-17T11:07:36.793
9,7062,7141,2009-07-19T05:49:02.783
9,7205,7206,2009-07-20T01:57:25.297
9,7528,29877,2009-07-20T20:46:49.353
9,7609,7612,2009-07-21T00:52:44.837
9,9686,50238,2009-07-26T05:40:56.360
9,9902,9932,2009-07-27T02:32:54.000
9,12073,12207,2009-08-04T11:24:42.313
9,13067,21548,2009-08-07T09:55:38.563
9,13642,13643,2009-08-11T07:20:18.917
9,13711,13713,2009-08-11T13:07:29.603
9,14028,14140,2009-08-12T17:07:34.157
9,14477,17128,2009-08-14T13:52:21.863
9,15251,15254,2009-08-18T20:50:51.937
9,15533,53113,2009-08-19T18:40:15.697
9,16074,16075,2009-08-21T14:09:04.540
9,16353,16362,2009-08-21T19:19:49.980
9,16426,16428,2009-08-22T00:48:44.997
9,16721,16729,2009-08-23T21:40:39.663
9,17038,17044,2009-08-24T18:46:24.163
9,18614,18616,2008-12-24T09:05:33.650
9,18737,18749,2009-08-29T12:00:28.960
9,19098,19107,2009-08-31T18:18:09.133
9,19288,19350,2009-09-01T07:34:59.530
9,19315,19324,2009-09-01T13:27:30.587
9,19671,19791,2009-09-02T15:03:03.267
9,19738,19739,2008-11-02T15:45:05.387
9,19852,19861,2009-09-03T07:03:48.040
9,20524,20525,2009-04-08T00:29:18.530
9,21521,21522,2009-09-12T19:28:05.403
9,21717,22301,2009-09-14T16:09:44.553
9,24927,26970,2009-10-07T20:03:41.047
9,25925,25930,2009-10-14T22:37:58.387
9,26643,26645,2009-10-20T17:45:32.980
9,27261,27266,2009-10-26T01:07:55.297
9,27445,27449,2009-10-27T15:19:13.730
9,28433,28441,2009-11-03T17:14:08.797
9,31211,31239,2009-11-28T06:36:42.043
9,31309,31503,2009-11-29T16:58:43.000
9,31725,34498,2009-12-03T18:37:21.313
9,31867,31878,2009-12-04T18:20:00.127
9,32232,34883,2009-12-08T04:40:52.967
9,34671,34673,2010-01-06T11:51:42.950
9,34774,34833,2010-01-07T13:06:50.067
9,34836,34856,2010-01-08T01:33:27.463
9,35081,35082,2010-01-10T20:58:24.420
9,35425,35426,2010-01-13T11:28:12.993
9,35926,35927,2010-01-16T11:13:50.983
9,35946,35948,2010-01-16T15:41:30.913
9,36146,36147,2010-01-18T19:22:33.663
9,36614,36626,2010-01-22T16:14:17.540
9,37113,50424,2010-01-27T02:08:37.827
9,37756,37759,2010-02-01T06:47:33.897
9,38236,38240,2010-02-04T09:46:24.647
9,38413,38423,2010-02-05T11:49:57.887
9,38987,38996,2010-02-10T22:56:04.047
9,39097,39193,2010-02-11T17:24:40.430
9,39209,42634,2010-02-12T13:09:42.930
9,39512,39630,2010-02-15T15:42:35.437
9,39807,39808,2010-02-18T15:44:05.913
9,39937,39952,2010-02-19T14:15:54.040
9,40389,40391,2010-02-23T22:55:35.173
9,41177,41179,2010-03-04T18:13:04.900
9,41206,41208,2010-03-04T20:59:17.740
9,41436,41439,2010-03-07T01:14:47.817
9,42102,42103,2010-03-12T19:28:09.090
9,42396,42399,2010-03-16T13:47:16.787
9,43692,43693,2010-03-23T17:46:03.323
9,44366,49237,2010-03-28T22:10:54.413
9,44550,44552,2010-03-30T13:19:00.757
9,45290,45308,2010-04-02T12:58:15.070
9,45478,45499,2010-04-04T22:06:30.243
9,45881,45885,2010-04-08T02:33:57.667
9,46032,47945,2010-04-09T11:53:42.817
9,46916,46917,2010-04-16T22:50:22.567
9,47162,47257,2010-04-19T15:37:23.863
9,47312,47339,2010-04-20T23:19:36.387
9,47392,47393,2010-04-21T16:53:55.393
9,47828,63294,2010-04-25T18:57:02.703
9,47915,47920,2010-04-26T19:34:56.647
9,48105,48529,2010-04-28T12:39:50.750
9,48694,49103,2010-05-04T10:41:38.137
9,48958,48966,2010-05-06T09:18:13.950
9,49313,49314,2010-05-08T19:14:30.970
9,49518,52779,2010-05-11T03:52:41.013
9,50107,50886,2010-05-16T22:09:14.230
9,51033,51102,2010-05-24T20:41:32.717
9,51214,65483,2010-05-26T04:18:54.297
9,51865,51904,2010-05-31T19:59:21.763
9,52011,52012,2010-06-01T20:50:12.027
9,52021,52030,2010-06-01T21:09:19.440
9,52370,52411,2010-06-03T15:52:51.123
9,52594,52858,2010-06-05T00:35:43.137
9,53691,53692,2010-06-15T12:49:20.910
9,55302,55310,2010-06-29T04:59:40.163
9,55325,55326,2010-06-29T10:59:25.383
9,55553,55658,2010-07-01T07:06:02.747
9,55718,55849,2010-07-02T11:34:36.257
9,55855,55903,2010-07-04T10:33:50.567
9,55878,55923,2010-07-04T16:44:59.613
9,56353,56666,2010-07-08T23:57:52.400
9,56443,56530,2010-07-09T15:22:49.080
9,56539,56540,2010-07-10T08:25:56.413
9,56556,56558,2010-07-10T12:35:32.020
9,57293,57504,2010-07-15T17:53:52.130
9,57536,59898,2010-07-17T17:23:35.593
9,57992,57995,2010-07-22T07:47:49.357
9,58391,60016,2010-07-25T09:45:06.987
9,60882,62621,2010-08-13T13:33:30.820
9,61352,65591,2010-08-17T15:55:58.497
9,63238,63287,2010-09-02T18:52:07.073
9,63835,63836,2010-09-08T03:02:36.780
9,63935,63937,2010-09-09T01:27:39.307
9,64042,64043,2010-09-09T22:31:53.033
9,64948,64950,2010-09-18T17:00:48.607
9,66137,66138,2010-09-30T08:32:16.937
9,66268,66409,2010-10-01T05:50:09.560
9,67584,68237,2010-10-14T09:59:10.793
9,68619,68682,2010-10-26T11:57:04.023
9,68625,68695,2010-10-26T12:55:16.140
8,10,22,2009-06-28T09:16:44.733
8,587,595,2009-06-29T12:57:50.450
8,731,2911,2009-06-29T17:17:14.087
8,849,859,2009-06-29T20:13:33.770
8,992,996,2009-06-30T09:24:24.073
8,1357,1361,2009-07-01T00:56:48.433
8,1410,1443,2009-07-01T07:07:18.857
8,1451,1461,2009-07-01T12:03:37.223
8,1863,1865,2009-07-02T14:53:30.117
8,1871,1889,2009-07-02T15:18:56.590
8,1909,1911,2009-07-02T17:11:24.277
8,1957,1960,2009-07-02T20:23:44.690
8,2557,2609,2009-07-05T17:10:50.247
8,2813,2819,2009-07-06T15:23:16.323
8,3131,3157,2009-07-07T12:13:12.847
8,3283,3289,2009-07-07T17:36:58.753
8,3486,3490,2009-07-08T07:01:19.167
8,3813,3950,2009-07-09T09:24:48.013
8,3957,3998,2009-07-09T16:08:15.893
8,4564,4578,2009-07-12T11:01:30.543
8,4963,4965,2009-07-13T23:55:29.660
8,5384,5387,2009-07-14T21:43:03.313
8,5981,5982,2009-07-16T03:34:47.320
8,6120,6122,2009-07-16T13:58:25.303
8,6365,6366,2009-07-16T21:00:29.330
8,6834,15380,2009-07-18T08:02:23.497
8,6960,12763,2009-07-18T21:10:26.387
8,6986,41354,2009-07-18T22:11:58.450
8,7135,7137,2009-07-19T19:35:54.450
8,7162,7311,2009-07-19T22:45:52.310
8,8072,8077,2008-09-11T18:00:57.483
8,8082,8085,2009-07-22T11:50:29.190
8,9730,9781,2009-07-26T13:48:19.493
8,10521,24115,2009-07-28T19:21:59.303
8,10802,32375,2009-07-29T20:03:33.090
8,11930,13000,2009-08-03T16:16:09.313
8,12093,49261,2009-08-04T13:56:47.263
8,12621,13294,2009-08-05T14:14:26.927
8,13014,13016,2009-08-07T02:02:50.493
8,14300,14378,2009-08-13T17:28:18.073
8,14308,14317,2009-08-13T17:42:27.353
8,14551,14561,2009-08-14T19:25:04.500
8,15190,15202,2009-08-18T16:15:59.230
8,15275,48492,2009-08-18T22:42:26.707
8,15634,15639,2009-08-20T08:48:59.893
8,15912,15930,2009-08-20T20:51:57.117
8,17003,17008,2008-09-14T19:36:24.140
8,17538,18376,2009-08-25T22:23:57.630
8,18655,18938,2009-08-29T06:31:14.240
8,19330,48625,2009-09-01T14:38:33.107
8,19753,19754,2008-10-23T15:45:12.780
8,19890,19899,2009-09-03T11:39:54.560
8,20094,25964,2009-09-03T23:48:01.217
8,20194,20225,2009-09-04T14:50:50.523
8,20346,20351,2008-12-17T19:34:30.800
8,20531,20532,2008-11-18T14:01:29.687
8,20912,20916,2009-09-08T20:04:12.857
8,21575,21576,2009-09-13T09:38:26.053
8,21793,21794,2009-09-14T19:17:39.693
8,22716,22765,2009-09-19T14:40:47.657
8,22771,22776,2009-09-20T20:06:15.660
8,23216,23218,2009-09-23T21:38:09.440
8,23420,23441,2009-09-25T08:38:25.927
8,23558,23559,2009-04-30T19:53:30.313
8,24793,24794,2009-10-06T21:49:31.477
8,24870,24874,2009-10-07T15:21:30.917
8,25948,25952,2009-10-15T02:34:00.293
8,26548,26550,2009-10-20T05:18:00.467
8,27779,27781,2009-10-29T19:33:46.643
8,28756,28758,2009-11-05T21:39:10.993
8,29146,29150,2009-11-10T01:05:43.607
8,29687,29694,2009-11-13T21:41:29.917
8,30988,30992,2009-11-26T04:39:26.237
8,31290,31293,2009-11-29T09:51:48.643
8,32181,32196,2009-12-07T19:48:42.077
8,32277,32324,2009-12-08T13:53:59.953
8,34437,34439,2010-01-04T04:00:25.603
8,34893,34900,2010-01-08T12:28:39.623
8,35078,35079,2010-01-10T19:42:48.823
8,35721,35725,2010-01-15T10:47:22.407
8,36179,36219,2010-01-19T03:31:13.430
8,36288,36360,2010-01-20T07:19:26.530
8,36397,36407,2010-01-20T22:59:46.133
8,36566,36579,2010-01-22T05:49:21.890
8,36582,42371,2010-01-22T09:48:38.407
8,36585,36586,2010-01-22T10:51:18.483
8,36610,36634,2010-01-22T15:36:46.860
8,36728,36729,2010-01-23T11:44:28.770
